order_id,payment_method,order_dt,delivery_time,product_id,amount,product_group_name,product_name,price,address
48565,online,2021-05-22,31,2,39,Одежда,Штаны,2100,Салават
87992,offline,2020-06-07,57,,,,,,Владивосток
89484,online,2020-12-27,10,7,24,Часы,Часы настенные,3000,Анжеро-Судженск
89484,online,2020-12-27,10,6,2,Часы,Часы с кукушкой,90000,Анжеро-Судженск
89484,online,2020-12-27,10,8,28,Часы,Часы напольные,500,Анжеро-Судженск
73596,online,2020-03-20,52,3,47,Одежда,Юбка,10000,Прокопьевск
73596,online,2020-03-20,52,6,1,Часы,Часы с кукушкой,90000,Прокопьевск
73596,online,2020-03-20,52,7,36,Часы,Часы настенные,3000,Прокопьевск
3414,offline,2020-03-30,48,13,7,Напитки,Злой кола,500,Дербент
39894,offline,2022-09-12,53,4,12,Одежда,Рубашка,15000,Иваново
39894,offline,2022-09-12,53,10,3,Продукты,Хлеб,20,Иваново
96223,offline,2020-02-13,29,13,26,Напитки,Злой кола,500,Владикавказ
32171,offline,2021-02-12,4,14,45,Напитки,Сок,100,Азов
32171,offline,2021-02-12,4,2,10,Одежда,Штаны,2100,Азов
32171,offline,2021-02-12,4,11,1,Продукты,Огурец,5,Азов
25990,online,2021-04-22,54,9,1,Продукты,Молоко,50,Серов
25990,online,2021-04-22,54,12,10,Продукты,Круассан,50,Серов
41736,online,2021-11-13,9,15,1,Напитки,Вода,20,Усолье-Сибирское
41736,online,2021-11-13,9,11,17,Продукты,Огурец,5,Усолье-Сибирское
35276,online,2023-04-25,27,7,37,Часы,Часы настенные,3000,Тихвин
25746,offline,2021-08-18,8,3,15,Одежда,Юбка,10000,Выкса
25746,offline,2021-08-18,8,10,2,Продукты,Хлеб,20,Выкса
87563,online,2020-05-17,39,7,35,Часы,Часы настенные,3000,Шахты
87563,online,2020-05-17,39,13,28,Напитки,Злой кола,500,Шахты
76646,offline,2022-07-22,33,13,12,Напитки,Злой кола,500,Златоуст
76646,offline,2022-07-22,33,1,10,Одежда,Носки,500,Златоуст
76646,offline,2022-07-22,33,7,15,Часы,Часы настенные,3000,Златоуст
27981,online,2022-01-21,8,13,37,Напитки,Злой кола,500,Бугульма
27981,online,2022-01-21,8,9,42,Продукты,Молоко,50,Бугульма
69916,online,2020-10-29,33,9,11,Продукты,Молоко,50,Ишим
69916,online,2020-10-29,33,11,36,Продукты,Огурец,5,Ишим
69916,online,2020-10-29,33,15,49,Напитки,Вода,20,Ишим
88623,offline,2022-12-19,40,11,9,Продукты,Огурец,5,Архангельск
88623,offline,2022-12-19,40,9,34,Продукты,Молоко,50,Архангельск
88623,offline,2022-12-19,40,13,31,Напитки,Злой кола,500,Архангельск
57579,online,2020-04-29,17,9,49,Продукты,Молоко,50,Нальчик
72980,offline,2020-08-26,7,9,42,Продукты,Молоко,50,Шахты
70903,online,2021-09-29,26,15,50,Напитки,Вода,20,Обнинск
70903,online,2021-09-29,26,10,41,Продукты,Хлеб,20,Обнинск
73576,offline,2022-07-30,22,,,,,,Новотроицк
74126,offline,2021-04-29,11,7,21,Часы,Часы настенные,3000,Воркута
74126,offline,2021-04-29,11,13,33,Напитки,Злой кола,500,Воркута
47169,online,2020-12-19,60,13,8,Напитки,Злой кола,500,Ишим
47608,offline,2022-08-24,54,12,32,Продукты,Круассан,50,Долгопрудный
97497,online,2023-02-25,50,,,,,,Чапаевск
43015,online,2021-10-26,37,2,49,Одежда,Штаны,2100,Саратов
43015,online,2021-10-26,37,15,23,Напитки,Вода,20,Саратов
43015,online,2021-10-26,37,6,28,Часы,Часы с кукушкой,90000,Саратов
93611,online,2020-10-29,37,10,31,Продукты,Хлеб,20,Краснодар
93611,online,2020-10-29,37,5,32,Часы,Часы наручные,1000,Краснодар
40058,offline,2021-06-24,21,14,28,Напитки,Сок,100,Екатеринбург
40058,offline,2021-06-24,21,15,18,Напитки,Вода,20,Екатеринбург
86016,offline,2020-04-13,8,6,43,Часы,Часы с кукушкой,90000,Балашиха
86016,offline,2020-04-13,8,11,25,Продукты,Огурец,5,Балашиха
21266,online,2020-07-25,7,14,50,Напитки,Сок,100,Выборг
21266,online,2020-07-25,7,7,49,Часы,Часы настенные,3000,Выборг
21266,online,2020-07-25,7,5,40,Часы,Часы наручные,1000,Выборг
91189,offline,2023-01-01,1,5,16,Часы,Часы наручные,1000,Северодвинск
91189,offline,2023-01-01,1,9,16,Продукты,Молоко,50,Северодвинск
91189,offline,2023-01-01,1,15,48,Напитки,Вода,20,Северодвинск
85122,offline,2020-12-04,40,2,34,Одежда,Штаны,2100,Тюмень
78128,online,2022-04-20,17,7,15,Часы,Часы настенные,3000,Славянск-на-Кубани
78128,online,2022-04-20,17,14,31,Напитки,Сок,100,Славянск-на-Кубани
78128,online,2022-04-20,17,1,45,Одежда,Носки,500,Славянск-на-Кубани
6039,online,2020-07-21,46,12,46,Продукты,Круассан,50,Александров
6039,online,2020-07-21,46,11,9,Продукты,Огурец,5,Александров
12004,offline,2022-07-27,27,13,45,Напитки,Злой кола,500,Серпухов
12004,offline,2022-07-27,27,6,38,Часы,Часы с кукушкой,90000,Серпухов
2782,online,2021-01-14,39,12,26,Продукты,Круассан,50,Ханты-Мансийск
2782,online,2021-01-14,39,8,29,Часы,Часы напольные,500,Ханты-Мансийск
2782,online,2021-01-14,39,7,23,Часы,Часы настенные,3000,Ханты-Мансийск
76203,online,2020-04-28,23,15,50,Напитки,Вода,20,Киселевск
76203,online,2020-04-28,23,14,16,Напитки,Сок,100,Киселевск
39253,online,2022-09-22,32,10,26,Продукты,Хлеб,20,Волгодонск
39253,online,2022-09-22,32,13,27,Напитки,Злой кола,500,Волгодонск
39253,online,2022-09-22,32,6,19,Часы,Часы с кукушкой,90000,Волгодонск
20884,offline,2021-10-14,36,14,19,Напитки,Сок,100,Тамбов
20884,offline,2021-10-14,36,15,49,Напитки,Вода,20,Тамбов
45215,online,2021-09-14,31,2,37,Одежда,Штаны,2100,Белогорск (Амурская область)
45215,online,2021-09-14,31,7,14,Часы,Часы настенные,3000,Белогорск (Амурская область)
45215,online,2021-09-14,31,11,30,Продукты,Огурец,5,Белогорск (Амурская область)
27399,online,2020-06-05,41,10,19,Продукты,Хлеб,20,Соликамск
27399,online,2020-06-05,41,13,30,Напитки,Злой кола,500,Соликамск
95832,online,2022-04-18,15,11,23,Продукты,Огурец,5,Лобня
66578,online,2022-03-07,43,,,,,,Верхняя Пышма
48572,offline,2023-02-25,11,14,38,Напитки,Сок,100,Апатиты
96553,online,2020-07-28,27,8,31,Часы,Часы напольные,500,Орск
80134,online,2022-08-19,38,6,20,Часы,Часы с кукушкой,90000,Кириши
80134,online,2022-08-19,38,3,39,Одежда,Юбка,10000,Кириши
80134,online,2022-08-19,38,2,43,Одежда,Штаны,2100,Кириши
80134,online,2022-08-19,38,10,30,Продукты,Хлеб,20,Кириши
12229,offline,2021-12-28,9,,,,,,Братск
30729,offline,2022-10-13,15,2,14,Одежда,Штаны,2100,Чистополь
30729,offline,2022-10-13,15,8,37,Часы,Часы напольные,500,Чистополь
30729,offline,2022-10-13,15,6,21,Часы,Часы с кукушкой,90000,Чистополь
37127,offline,2021-09-06,36,8,50,Часы,Часы напольные,500,Жуковский
14489,online,2021-01-09,29,15,15,Напитки,Вода,20,Дубна
14489,online,2021-01-09,29,10,33,Продукты,Хлеб,20,Дубна
14489,online,2021-01-09,29,1,4,Одежда,Носки,500,Дубна
14489,online,2021-01-09,29,13,33,Напитки,Злой кола,500,Дубна
14489,online,2021-01-09,29,4,12,Одежда,Рубашка,15000,Дубна
68980,online,2021-09-15,45,5,6,Часы,Часы наручные,1000,Фрязино
68980,online,2021-09-15,45,1,47,Одежда,Носки,500,Фрязино
56657,offline,2023-02-18,40,1,48,Одежда,Носки,500,Жуковский
56657,offline,2023-02-18,40,15,18,Напитки,Вода,20,Жуковский
50326,online,2023-04-24,7,10,4,Продукты,Хлеб,20,Всеволожск
50326,online,2023-04-24,7,2,14,Одежда,Штаны,2100,Всеволожск
62368,online,2020-10-27,11,14,28,Напитки,Сок,100,Прокопьевск
62368,online,2020-10-27,11,6,7,Часы,Часы с кукушкой,90000,Прокопьевск
62368,online,2020-10-27,11,13,34,Напитки,Злой кола,500,Прокопьевск
62368,online,2020-10-27,11,15,25,Напитки,Вода,20,Прокопьевск
43449,online,2023-04-22,18,15,23,Напитки,Вода,20,Армавир
22457,offline,2020-12-06,38,11,20,Продукты,Огурец,5,Мытищи
22457,offline,2020-12-06,38,12,1,Продукты,Круассан,50,Мытищи
16525,online,2021-06-15,60,5,47,Часы,Часы наручные,1000,Чайковский
16525,online,2021-06-15,60,7,33,Часы,Часы настенные,3000,Чайковский
45342,offline,2022-06-29,39,11,19,Продукты,Огурец,5,Анжеро-Судженск
45342,offline,2022-06-29,39,6,50,Часы,Часы с кукушкой,90000,Анжеро-Судженск
45342,offline,2022-06-29,39,1,43,Одежда,Носки,500,Анжеро-Судженск
45342,offline,2022-06-29,39,5,18,Часы,Часы наручные,1000,Анжеро-Судженск
45342,offline,2022-06-29,39,4,10,Одежда,Рубашка,15000,Анжеро-Судженск
51229,online,2023-03-25,8,11,46,Продукты,Огурец,5,Зеленогорск
51229,online,2023-03-25,8,13,40,Напитки,Злой кола,500,Зеленогорск
39273,offline,2021-10-16,54,8,1,Часы,Часы напольные,500,Тихвин
68161,offline,2022-02-20,39,3,7,Одежда,Юбка,10000,Новомосковск
68161,offline,2022-02-20,39,6,50,Часы,Часы с кукушкой,90000,Новомосковск
68161,offline,2022-02-20,39,15,38,Напитки,Вода,20,Новомосковск
68161,offline,2022-02-20,39,14,40,Напитки,Сок,100,Новомосковск
37002,offline,2021-06-11,20,12,32,Продукты,Круассан,50,Щекино
37002,offline,2021-06-11,20,6,6,Часы,Часы с кукушкой,90000,Щекино
37002,offline,2021-06-11,20,7,43,Часы,Часы настенные,3000,Щекино
37002,offline,2021-06-11,20,13,1,Напитки,Злой кола,500,Щекино
14950,offline,2021-03-21,7,4,21,Одежда,Рубашка,15000,Чебоксары
14950,offline,2021-03-21,7,15,3,Напитки,Вода,20,Чебоксары
4770,offline,2021-06-19,33,15,4,Напитки,Вода,20,Хасавюрт
4770,offline,2021-06-19,33,1,20,Одежда,Носки,500,Хасавюрт
54889,offline,2022-05-13,40,15,15,Напитки,Вода,20,Ивантеевка
55249,offline,2020-11-28,38,3,22,Одежда,Юбка,10000,Долгопрудный
55249,offline,2020-11-28,38,10,23,Продукты,Хлеб,20,Долгопрудный
55249,offline,2020-11-28,38,2,33,Одежда,Штаны,2100,Долгопрудный
65801,offline,2023-04-16,9,6,16,Часы,Часы с кукушкой,90000,Краснокаменск
65801,offline,2023-04-16,9,14,37,Напитки,Сок,100,Краснокаменск
65801,offline,2023-04-16,9,7,3,Часы,Часы настенные,3000,Краснокаменск
65801,offline,2023-04-16,9,1,30,Одежда,Носки,500,Краснокаменск
37120,online,2020-03-02,42,11,25,Продукты,Огурец,5,Шуя
37120,online,2020-03-02,42,6,38,Часы,Часы с кукушкой,90000,Шуя
32527,offline,2022-07-25,1,14,30,Напитки,Сок,100,Балашов
32527,offline,2022-07-25,1,9,31,Продукты,Молоко,50,Балашов
32527,offline,2022-07-25,1,3,2,Одежда,Юбка,10000,Балашов
56203,offline,2023-01-09,58,7,1,Часы,Часы настенные,3000,Миасс
56203,offline,2023-01-09,58,15,3,Напитки,Вода,20,Миасс
56203,offline,2023-01-09,58,8,46,Часы,Часы напольные,500,Миасс
56203,offline,2023-01-09,58,9,11,Продукты,Молоко,50,Миасс
56203,offline,2023-01-09,58,11,32,Продукты,Огурец,5,Миасс
56203,offline,2023-01-09,58,4,48,Одежда,Рубашка,15000,Миасс
98962,offline,2021-02-15,24,5,14,Часы,Часы наручные,1000,Рыбинск
98962,offline,2021-02-15,24,12,27,Продукты,Круассан,50,Рыбинск
98962,offline,2021-02-15,24,15,13,Напитки,Вода,20,Рыбинск
24594,online,2022-10-24,9,3,1,Одежда,Юбка,10000,Чита
24594,online,2022-10-24,9,15,31,Напитки,Вода,20,Чита
24594,online,2022-10-24,9,10,29,Продукты,Хлеб,20,Чита
24594,online,2022-10-24,9,14,45,Напитки,Сок,100,Чита
24594,online,2022-10-24,9,5,22,Часы,Часы наручные,1000,Чита
58133,online,2022-09-10,46,5,43,Часы,Часы наручные,1000,Арзамас
58133,online,2022-09-10,46,12,5,Продукты,Круассан,50,Арзамас
58133,online,2022-09-10,46,6,7,Часы,Часы с кукушкой,90000,Арзамас
58133,online,2022-09-10,46,9,9,Продукты,Молоко,50,Арзамас
15891,online,2020-07-12,42,12,45,Продукты,Круассан,50,Чехов
15891,online,2020-07-12,42,15,34,Напитки,Вода,20,Чехов
15891,online,2020-07-12,42,7,49,Часы,Часы настенные,3000,Чехов
15891,online,2020-07-12,42,1,47,Одежда,Носки,500,Чехов
8488,online,2021-02-17,44,1,26,Одежда,Носки,500,Балашов
8488,online,2021-02-17,44,13,26,Напитки,Злой кола,500,Балашов
31230,offline,2020-12-28,44,6,8,Часы,Часы с кукушкой,90000,Самара
31230,offline,2020-12-28,44,7,30,Часы,Часы настенные,3000,Самара
31230,offline,2020-12-28,44,11,42,Продукты,Огурец,5,Самара
31230,offline,2020-12-28,44,13,6,Напитки,Злой кола,500,Самара
31230,offline,2020-12-28,44,12,1,Продукты,Круассан,50,Самара
31230,offline,2020-12-28,44,2,20,Одежда,Штаны,2100,Самара
4505,offline,2022-11-06,44,13,47,Напитки,Злой кола,500,Усть-Илимск
96710,online,2020-12-31,52,15,46,Напитки,Вода,20,Крымск
96710,online,2020-12-31,52,6,45,Часы,Часы с кукушкой,90000,Крымск
96710,online,2020-12-31,52,7,39,Часы,Часы настенные,3000,Крымск
78093,offline,2023-03-27,39,6,12,Часы,Часы с кукушкой,90000,Братск
19576,online,2021-04-09,33,2,34,Одежда,Штаны,2100,Кириши
17782,offline,2020-02-05,59,7,48,Часы,Часы настенные,3000,Щекино
80304,online,2021-01-02,48,9,35,Продукты,Молоко,50,Ивантеевка
80304,online,2021-01-02,48,10,47,Продукты,Хлеб,20,Ивантеевка
80304,online,2021-01-02,48,3,15,Одежда,Юбка,10000,Ивантеевка
32862,online,2022-07-29,60,3,36,Одежда,Юбка,10000,Заречный
32862,online,2022-07-29,60,10,37,Продукты,Хлеб,20,Заречный
14194,offline,2020-03-03,41,11,9,Продукты,Огурец,5,Усть-Илимск
14194,offline,2020-03-03,41,6,43,Часы,Часы с кукушкой,90000,Усть-Илимск
75351,online,2022-11-29,13,13,1,Напитки,Злой кола,500,Железногорск (Красноярский край)
75351,online,2022-11-29,13,6,47,Часы,Часы с кукушкой,90000,Железногорск (Красноярский край)
75351,online,2022-11-29,13,9,45,Продукты,Молоко,50,Железногорск (Красноярский край)
75351,online,2022-11-29,13,1,40,Одежда,Носки,500,Железногорск (Красноярский край)
65403,offline,2020-04-17,37,12,11,Продукты,Круассан,50,Таганрог
65403,offline,2020-04-17,37,15,2,Напитки,Вода,20,Таганрог
65403,offline,2020-04-17,37,6,11,Часы,Часы с кукушкой,90000,Таганрог
65403,offline,2020-04-17,37,3,1,Одежда,Юбка,10000,Таганрог
65403,offline,2020-04-17,37,14,50,Напитки,Сок,100,Таганрог
42955,online,2021-11-18,19,11,31,Продукты,Огурец,5,Пермь
42955,online,2021-11-18,19,6,28,Часы,Часы с кукушкой,90000,Пермь
42955,online,2021-11-18,19,5,36,Часы,Часы наручные,1000,Пермь
27270,online,2020-12-19,59,14,25,Напитки,Сок,100,Нижний Новгород
49025,offline,2022-08-10,24,10,17,Продукты,Хлеб,20,Тихорецк
83665,offline,2020-11-13,11,,,,,,Вязьма
14385,online,2021-02-11,5,,,,,,Видное
77003,online,2022-09-17,5,7,9,Часы,Часы настенные,3000,Жуковский
3166,offline,2021-04-06,15,9,10,Продукты,Молоко,50,Верхняя Пышма
3512,online,2023-03-04,2,,,,,,Миасс
95455,online,2023-04-07,38,6,37,Часы,Часы с кукушкой,90000,Мурманск
95455,online,2023-04-07,38,7,20,Часы,Часы настенные,3000,Мурманск
95455,online,2023-04-07,38,10,2,Продукты,Хлеб,20,Мурманск
95455,online,2023-04-07,38,8,25,Часы,Часы напольные,500,Мурманск
59804,offline,2020-08-22,21,7,15,Часы,Часы настенные,3000,Альметьевск
59804,offline,2020-08-22,21,5,44,Часы,Часы наручные,1000,Альметьевск
78982,offline,2022-10-15,49,9,19,Продукты,Молоко,50,Новошахтинск
78982,offline,2022-10-15,49,3,27,Одежда,Юбка,10000,Новошахтинск
78982,offline,2022-10-15,49,2,43,Одежда,Штаны,2100,Новошахтинск
3341,offline,2020-01-12,15,12,16,Продукты,Круассан,50,Железногорск (Красноярский край)
58745,online,2022-06-28,39,9,12,Продукты,Молоко,50,Кумертау
58745,online,2022-06-28,39,13,36,Напитки,Злой кола,500,Кумертау
58745,online,2022-06-28,39,6,49,Часы,Часы с кукушкой,90000,Кумертау
58745,online,2022-06-28,39,10,25,Продукты,Хлеб,20,Кумертау
9863,offline,2022-03-24,45,4,13,Одежда,Рубашка,15000,Белореченск
9863,offline,2022-03-24,45,15,32,Напитки,Вода,20,Белореченск
40394,online,2021-09-16,46,14,29,Напитки,Сок,100,Чистополь
40394,online,2021-09-16,46,15,4,Напитки,Вода,20,Чистополь
58378,offline,2021-03-27,19,,,,,,Арзамас
52341,offline,2021-07-15,28,5,3,Часы,Часы наручные,1000,Ялта
52341,offline,2021-07-15,28,11,49,Продукты,Огурец,5,Ялта
52341,offline,2021-07-15,28,3,43,Одежда,Юбка,10000,Ялта
52341,offline,2021-07-15,28,1,30,Одежда,Носки,500,Ялта
52341,offline,2021-07-15,28,2,18,Одежда,Штаны,2100,Ялта
18465,online,2020-11-27,50,,,,,,Каменск-Шахтинский
109,offline,2022-09-13,51,15,48,Напитки,Вода,20,Смоленск
109,offline,2022-09-13,51,5,21,Часы,Часы наручные,1000,Смоленск
8686,online,2022-10-07,55,13,27,Напитки,Злой кола,500,Новый Уренгой
45346,offline,2022-06-28,32,13,21,Напитки,Злой кола,500,Дубна
45346,offline,2022-06-28,32,3,8,Одежда,Юбка,10000,Дубна
45346,offline,2022-06-28,32,2,13,Одежда,Штаны,2100,Дубна
45346,offline,2022-06-28,32,10,49,Продукты,Хлеб,20,Дубна
95450,offline,2022-09-28,16,6,1,Часы,Часы с кукушкой,90000,Копейск
95450,offline,2022-09-28,16,2,7,Одежда,Штаны,2100,Копейск
95450,offline,2022-09-28,16,12,31,Продукты,Круассан,50,Копейск
95450,offline,2022-09-28,16,11,5,Продукты,Огурец,5,Копейск
39953,online,2022-07-26,25,5,24,Часы,Часы наручные,1000,Краснокаменск
39953,online,2022-07-26,25,4,9,Одежда,Рубашка,15000,Краснокаменск
22088,offline,2021-09-04,38,6,1,Часы,Часы с кукушкой,90000,Саратов
22088,offline,2021-09-04,38,3,25,Одежда,Юбка,10000,Саратов
22088,offline,2021-09-04,38,4,9,Одежда,Рубашка,15000,Саратов
2782,online,2021-01-14,8,12,26,Продукты,Круассан,50,Ханты-Мансийск
2782,online,2021-01-14,8,8,29,Часы,Часы напольные,500,Ханты-Мансийск
2782,online,2021-01-14,8,7,23,Часы,Часы настенные,3000,Ханты-Мансийск
48983,offline,2022-07-19,17,,,,,,Вольск
61220,online,2021-04-14,59,1,3,Одежда,Носки,500,Октябрьский
61220,online,2021-04-14,59,3,11,Одежда,Юбка,10000,Октябрьский
61220,online,2021-04-14,59,8,6,Часы,Часы напольные,500,Октябрьский
94925,offline,2022-04-12,36,10,27,Продукты,Хлеб,20,Муром
94925,offline,2022-04-12,36,1,23,Одежда,Носки,500,Муром
94925,offline,2022-04-12,36,9,6,Продукты,Молоко,50,Муром
94925,offline,2022-04-12,36,8,3,Часы,Часы напольные,500,Муром
88576,offline,2023-03-12,46,2,24,Одежда,Штаны,2100,Ижевск
88576,offline,2023-03-12,46,3,40,Одежда,Юбка,10000,Ижевск
88576,offline,2023-03-12,46,9,12,Продукты,Молоко,50,Ижевск
88576,offline,2023-03-12,46,10,30,Продукты,Хлеб,20,Ижевск
38758,offline,2022-11-24,29,5,48,Часы,Часы наручные,1000,Лиски
38758,offline,2022-11-24,29,13,6,Напитки,Злой кола,500,Лиски
70912,online,2021-03-19,25,14,11,Напитки,Сок,100,Кострома
71817,online,2022-01-06,7,13,27,Напитки,Злой кола,500,Назрань
39926,offline,2023-01-15,46,1,3,Одежда,Носки,500,Фрязино
39926,offline,2023-01-15,46,13,13,Напитки,Злой кола,500,Фрязино
39926,offline,2023-01-15,46,6,36,Часы,Часы с кукушкой,90000,Фрязино
39926,offline,2023-01-15,46,11,27,Продукты,Огурец,5,Фрязино
3693,online,2021-01-02,45,,,,,,Балашиха
46678,online,2022-11-28,16,9,26,Продукты,Молоко,50,Грозный
31452,offline,2022-01-26,45,1,26,Одежда,Носки,500,Сочи
31452,offline,2022-01-26,45,14,25,Напитки,Сок,100,Сочи
39953,online,2022-07-26,54,5,24,Часы,Часы наручные,1000,Краснокаменск
39953,online,2022-07-26,54,4,9,Одежда,Рубашка,15000,Краснокаменск
86988,offline,2020-08-07,33,7,31,Часы,Часы настенные,3000,Тольятти
86988,offline,2020-08-07,33,14,36,Напитки,Сок,100,Тольятти
86988,offline,2020-08-07,33,11,15,Продукты,Огурец,5,Тольятти
20363,online,2023-03-07,39,8,13,Часы,Часы напольные,500,Глазов
105,online,2021-11-03,20,15,35,Напитки,Вода,20,Дубна
8764,offline,2020-10-03,54,13,10,Напитки,Злой кола,500,Тюмень
8764,offline,2020-10-03,54,12,44,Продукты,Круассан,50,Тюмень
8764,offline,2020-10-03,54,9,13,Продукты,Молоко,50,Тюмень
8764,offline,2020-10-03,54,14,21,Напитки,Сок,100,Тюмень
63240,offline,2020-10-04,27,11,23,Продукты,Огурец,5,Туймазы
63240,offline,2020-10-04,27,5,16,Часы,Часы наручные,1000,Туймазы
65801,offline,2023-04-16,18,6,16,Часы,Часы с кукушкой,90000,Краснокаменск
65801,offline,2023-04-16,18,14,37,Напитки,Сок,100,Краснокаменск
65801,offline,2023-04-16,18,7,3,Часы,Часы настенные,3000,Краснокаменск
65801,offline,2023-04-16,18,1,30,Одежда,Носки,500,Краснокаменск
66777,online,2020-10-18,37,,,,,,Балаково
77856,online,2021-01-15,40,2,13,Одежда,Штаны,2100,Смоленск
77673,online,2020-08-09,5,8,6,Часы,Часы напольные,500,Гатчина
88752,offline,2020-09-13,52,7,10,Часы,Часы настенные,3000,Дубна
88752,offline,2020-09-13,52,15,16,Напитки,Вода,20,Дубна
88752,offline,2020-09-13,52,1,25,Одежда,Носки,500,Дубна
49872,online,2021-05-09,43,15,22,Напитки,Вода,20,Свободный
49872,online,2021-05-09,43,9,28,Продукты,Молоко,50,Свободный
71385,online,2020-01-29,46,10,38,Продукты,Хлеб,20,Георгиевск
71385,online,2020-01-29,46,7,34,Часы,Часы настенные,3000,Георгиевск
88089,offline,2022-07-20,58,3,11,Одежда,Юбка,10000,Шадринск
3341,offline,2020-01-12,14,12,16,Продукты,Круассан,50,Железногорск (Красноярский край)
40480,online,2020-05-14,41,4,50,Одежда,Рубашка,15000,Дмитров
40480,online,2020-05-14,41,12,46,Продукты,Круассан,50,Дмитров
40480,online,2020-05-14,41,8,19,Часы,Часы напольные,500,Дмитров
40480,online,2020-05-14,41,3,40,Одежда,Юбка,10000,Дмитров
96319,online,2020-07-25,42,1,48,Одежда,Носки,500,Дзержинск
96319,online,2020-07-25,42,15,11,Напитки,Вода,20,Дзержинск
16525,online,2021-06-15,52,5,47,Часы,Часы наручные,1000,Чайковский
16525,online,2021-06-15,52,7,33,Часы,Часы настенные,3000,Чайковский
932,online,2022-07-15,9,15,5,Напитки,Вода,20,Первоуральск
932,online,2022-07-15,9,5,33,Часы,Часы наручные,1000,Первоуральск
932,online,2022-07-15,9,7,4,Часы,Часы настенные,3000,Первоуральск
30292,online,2021-09-23,32,9,48,Продукты,Молоко,50,Каспийск
30292,online,2021-09-23,32,3,1,Одежда,Юбка,10000,Каспийск
16837,online,2020-07-29,31,3,50,Одежда,Юбка,10000,Абакан
16837,online,2020-07-29,31,13,2,Напитки,Злой кола,500,Абакан
93727,offline,2023-03-24,42,4,9,Одежда,Рубашка,15000,Армавир
63240,offline,2020-10-04,19,11,23,Продукты,Огурец,5,Туймазы
63240,offline,2020-10-04,19,5,16,Часы,Часы наручные,1000,Туймазы
22846,offline,2020-10-06,8,15,41,Напитки,Вода,20,Солнечногорск
22846,offline,2020-10-06,8,11,10,Продукты,Огурец,5,Солнечногорск
22846,offline,2020-10-06,8,7,37,Часы,Часы настенные,3000,Солнечногорск
22846,offline,2020-10-06,8,4,27,Одежда,Рубашка,15000,Солнечногорск
22846,offline,2020-10-06,8,14,42,Напитки,Сок,100,Солнечногорск
90050,online,2022-11-25,13,10,36,Продукты,Хлеб,20,Петропавловск-Камчатский
90050,online,2022-11-25,13,7,10,Часы,Часы настенные,3000,Петропавловск-Камчатский
19029,online,2020-03-02,14,7,43,Часы,Часы настенные,3000,Вольск
12027,offline,2023-03-21,6,13,34,Напитки,Злой кола,500,Ростов-на-Дону
12027,offline,2023-03-21,6,6,24,Часы,Часы с кукушкой,90000,Ростов-на-Дону
12027,offline,2023-03-21,6,9,14,Продукты,Молоко,50,Ростов-на-Дону
12027,offline,2023-03-21,6,7,43,Часы,Часы настенные,3000,Ростов-на-Дону
771,offline,2022-10-06,50,12,39,Продукты,Круассан,50,Новочебоксарск
771,offline,2022-10-06,50,13,10,Напитки,Злой кола,500,Новочебоксарск
83207,offline,2021-05-03,23,12,43,Продукты,Круассан,50,Апатиты
65410,offline,2021-04-17,60,14,16,Напитки,Сок,100,Омск
65410,offline,2021-04-17,60,4,29,Одежда,Рубашка,15000,Омск
73771,offline,2020-07-11,33,7,21,Часы,Часы настенные,3000,Ивантеевка
73771,offline,2020-07-11,33,4,20,Одежда,Рубашка,15000,Ивантеевка
48565,online,2021-05-22,47,15,4,Напитки,Вода,20,Салават
48565,online,2021-05-22,47,7,8,Часы,Часы настенные,3000,Салават
48565,online,2021-05-22,47,5,46,Часы,Часы наручные,1000,Салават
48565,online,2021-05-22,47,2,39,Одежда,Штаны,2100,Салават
59246,online,2022-04-28,34,1,18,Одежда,Носки,500,Орск
59246,online,2022-04-28,34,5,12,Часы,Часы наручные,1000,Орск
21563,offline,2020-05-19,54,7,4,Часы,Часы настенные,3000,Череповец
61767,offline,2020-03-10,4,2,29,Одежда,Штаны,2100,Тобольск
61767,offline,2020-03-10,4,7,18,Часы,Часы настенные,3000,Тобольск
87540,online,2020-04-04,48,5,5,Часы,Часы наручные,1000,Евпатория
87540,online,2020-04-04,48,12,45,Продукты,Круассан,50,Евпатория
87540,online,2020-04-04,48,4,19,Одежда,Рубашка,15000,Евпатория
87540,online,2020-04-04,48,1,31,Одежда,Носки,500,Евпатория
87540,online,2020-04-04,48,14,50,Напитки,Сок,100,Евпатория
54610,offline,2021-08-08,11,12,45,Продукты,Круассан,50,Самара
43650,offline,2022-04-28,57,13,42,Напитки,Злой кола,500,Нижний Новгород
43650,offline,2022-04-28,57,8,26,Часы,Часы напольные,500,Нижний Новгород
95118,online,2021-11-07,18,5,6,Часы,Часы наручные,1000,Ишим
95118,online,2021-11-07,18,13,5,Напитки,Злой кола,500,Ишим
95118,online,2021-11-07,18,8,37,Часы,Часы напольные,500,Ишим
91605,online,2022-09-04,3,,,,,,Сертолово
64811,offline,2021-09-09,46,7,45,Часы,Часы настенные,3000,Миасс
64811,offline,2021-09-09,46,8,37,Часы,Часы напольные,500,Миасс
97326,offline,2022-06-04,10,13,14,Напитки,Злой кола,500,Туймазы
97326,offline,2022-06-04,10,6,20,Часы,Часы с кукушкой,90000,Туймазы
97326,offline,2022-06-04,10,14,16,Напитки,Сок,100,Туймазы
